"iid","gender","wave_iid","pid_iid","match_iid","samerace_iid","age_self_iid","wave_pid","pid_pid","match_pid","samerace_pid","age_self_pid","age_part","race_part","pref_part_att","pref_part_sin","pre_part_int","pre_part_fun","pre_part_amb","pre_part_sha","dec_part","part_att","part_sin","part_int","part_fun","part_amb","part_sha","part_lik","part_prob","part_met","age_self"
80,110,0,4,0,0,27,1,4,0,0,28,1,-2,10,0,-5,5,-15,5,0,0,NA,0,-2,1,NA,-3,-5,0,-1
80,111,0,4,0,1,27,1,4,0,1,27,0,0,10,0,0,10,-10,-10,0,-2,-4,-2,-5,-4,-3,-4,-4,0,0
80,94,0,4,0,1,27,1,4,0,1,28,1,0,10,0,0,0,-10,0,0,5,NA,-1,0,NA,-2,0,0,0,-1
80,95,0,4,0,0,27,1,4,0,0,26,-1,-2,8,-2,-2,9,-7,-6,0,-2,-1,-2,-3,-3,-4,-3,-5,0,1
80,96,0,4,0,0,27,1,4,0,0,26,-1,-1,0,0,0,12,-14,2,0,0,0,-1,-1,NA,NA,-1,-1,NA,1
80,97,0,4,0,0,27,1,4,0,0,29,2,-2,40,-13,0,13,-20,-20,-1,-4,-2,-1,-4,NA,-2,-4,-2,0,-2
80,98,0,4,0,0,27,1,4,0,0,39,12,-2,30,0,-5,10,-20,-15,1,4,3,3,NA,NA,NA,2,-3,NA,-12
80,99,0,4,0,0,27,1,4,0,0,28,1,-2,20,10,0,0,-10,-20,-1,-3,-4,-2,-1,-2,-2,-1,4,0,-1
81,100,0,4,0,0,28,1,4,0,0,30,2,4,10,15,5,-5,-15,-10,1,6,0,1,3,2,3,1,-5,0,-2
81,101,0,4,0,0,28,1,4,0,0,22,-6,2,30,-2,-10,-8,-10,0,1,5,0,-2,5,NA,NA,3,2,0,6
81,102,0,4,0,1,28,1,4,0,1,32,4,0,20,0,10,0,-10,-20,1,8,1,-3,7,1,8,7,0,0,-4
81,103,0,4,0,1,28,1,4,0,1,26,-2,0,30,-5,0,-10,-10,-5,1,4,-1,0,2,1,2,1,-1,0,2
81,104,0,4,1,1,28,1,4,1,1,27,-1,0,10,5,5,-5,0,-15,0,2,-2,-1,-1,3,-1,0,-4,0,1
81,105,0,4,0,0,28,1,4,0,0,25,-3,-1,20,5,0,0,-20,-15,1,-1,-2,0,0,8,-2,0,-6,0,3
81,106,0,4,0,0,28,1,4,0,0,22,-6,1,0,10,15,-10,-15,0,0,5,-4,-2,-6,2,6,-4,5,0,6
81,107,0,4,0,1,28,1,4,0,1,21,-7,0,9,14,1,3,-15,-12,1,8,2,3,1,3,4,1,-3,0,7
81,108,0,4,1,1,28,1,4,1,1,24,-4,0,0,10,15,0,-20,-5,0,1,0,-1,-1,-1,-1,-1,-4,0,4
81,109,0,4,0,0,28,1,4,0,0,25,-3,2,5,0,10,-10,-15,10,1,2,1,0,-2,0,-2,1,-2,0,3
81,110,0,4,0,1,28,1,4,0,1,28,0,0,10,10,-5,-5,-15,5,0,-1,-1,1,-1,3,-1,-2,0,0,0
81,111,0,4,0,0,28,1,4,0,0,27,-1,2,10,10,0,0,-10,-10,0,0,-5,-2,0,1,-2,-2,-6,0,1
81,94,0,4,0,0,28,1,4,0,0,28,0,2,10,10,0,-10,-10,0,1,7,-2,-2,0,-2,0,0,-2,0,0
81,95,0,4,0,1,28,1,4,0,1,26,-2,0,8,8,-2,-1,-7,-6,1,3,-1,-1,3,-1,1,0,-3,0,2
81,96,0,4,0,0,28,1,4,0,0,26,-2,1,0,10,0,2,-14,2,1,5,1,-1,4,NA,NA,3,0,0,2
81,97,0,4,0,1,28,1,4,0,1,29,1,0,40,-3,0,3,-20,-20,0,-1,-1,-1,-1,1,1,0,2,0,-1
81,98,0,4,0,1,28,1,4,0,1,39,11,0,30,10,-5,0,-20,-15,1,3,4,4,NA,NA,NA,5,0,0,-11
81,99,0,4,1,1,28,1,4,1,1,28,0,0,20,20,0,-10,-10,-20,0,0,-1,-1,-2,-4,0,0,2,0,0
82,100,0,4,0,1,25,1,4,0,1,30,5,0,0,5,5,-5,-5,0,-1,1,-1,-1,-1,-2,-1,-2,-3,0,-5
82,101,0,4,0,0,25,1,4,0,0,22,-3,-2,20,-12,-10,-8,0,10,1,4,-2,-2,1,-1,1,0,-2,0,3
82,102,0,4,0,0,25,1,4,0,0,32,7,-4,10,-10,10,0,0,-10,1,2,-5,-1,3,0,-1,0,-1,0,-7
82,103,0,4,0,0,25,1,4,0,0,26,1,-4,20,-15,0,-10,0,5,0,0,-1,-2,-2,-3,-4,-2,-3,0,-1
82,104,0,4,0,0,25,1,4,0,0,27,2,-4,0,-5,5,-5,10,-5,1,-1,-1,-2,1,-2,-2,-1,0,0,-2
82,105,0,4,1,0,25,1,4,1,0,25,0,-5,10,-5,0,0,-10,-5,0,1,-2,-2,-4,-2,-2,-2,-4,0,0
82,106,0,4,0,0,25,1,4,0,0,22,-3,-3,-10,0,15,-10,-5,10,0,1,0,-4,-3,-6,NA,-2,-2,0,3
82,107,0,4,1,0,25,1,4,1,0,21,-4,-4,-1,4,1,3,-5,-2,0,1,-2,-1,-2,-1,-1.5,-1.5,-1.5,0,4
82,108,0,4,0,0,25,1,4,0,0,24,-1,-4,-10,0,15,0,-10,5,-1,-1,-3,-4,-3,-3,-6,-2,-4,0,1
82,109,0,4,1,0,25,1,4,1,0,25,0,-2,-5,-10,10,-10,-5,20,0,1,0,-2,0,-1,-3,-1,-3,0,0
82,110,0,4,0,0,25,1,4,0,0,28,3,-4,0,0,-5,-5,-5,15,0,-1,0,1,-1,-2,1,-3,-2,0,-3
82,111,0,4,0,0,25,1,4,0,0,27,2,-2,0,0,0,0,0,0,0,-1,-4,-4,-3,-3,-4,-3,-4,0,-2
82,94,0,4,1,0,25,1,4,1,0,28,3,-2,0,0,0,-10,0,10,0,2,2,-2,-2,-3,-2,0,-1,0,-3
82,95,0,4,0,0,25,1,4,0,0,26,1,-4,-2,-2,-2,-1,3,4,0,0,-2,-2,1,-2,0,-2,-1,0,-1
82,96,0,4,0,0,25,1,4,0,0,26,1,-3,-10,0,0,2,-4,12,1,2,-2,0,0,NA,NA,0,0,0,-1
82,97,0,4,0,0,25,1,4,0,0,29,4,-4,30,-13,0,3,-10,-10,0,-3,-3,-4,-2,-2,-1,-2,-1,0,-4
82,98,0,4,0,0,25,1,4,0,0,39,14,-4,20,0,-5,0,-10,-5,1,3,0,3,NA,NA,NA,1,-3,0,-14
82,99,0,4,1,0,25,1,4,1,0,28,3,-4,10,10,0,-10,0,-10,0,-4,0,-3,-6,-7,-8,-1,0,0,-3
83,100,0,4,0,0,35,1,4,0,0,30,-5,3,10,-7,5,3,-6,-5,0,1,1,1,4,3,3,2,6,0,5
83,101,0,4,0,0,35,1,4,0,0,22,-13,1,30,-24,-10,0,-1,5,1,3,0,0,0,NA,0,1,3,0,13
83,102,0,4,0,0,35,1,4,0,0,32,-3,-1,20,-22,10,8,-1,-15,1,5,2,0,2,-2,2,3,5,0,3
83,103,0,4,0,0,35,1,4,0,0,26,-9,-1,30,-27,0,-2,-1,0,1,1,0,0,0,0,0,0,2,0,9
83,104,0,4,0,0,35,1,4,0,0,27,-8,-1,10,-17,5,3,9,-10,1,0,-2,-2,1,1,-1,4,2,0,8
83,105,0,4,0,0,35,1,4,0,0,25,-10,-2,20,-17,0,8,-11,-10,1,3,-1,0,-1,-3,0,2,0,0,10
83,106,0,4,0,1,35,1,4,0,1,22,-13,0,0,-12,15,-2,-6,5,1,5,2,2,2,2,2,6,4,0,13
83,107,0,4,1,0,35,1,4,1,0,21,-14,-1,9,-8,1,11,-6,-7,0,1,2,1,1,2,-1.5,4,6,0,14
83,108,0,4,0,0,35,1,4,0,0,24,-11,-1,0,-12,15,8,-11,0,0,1,0,-4,1,-1,-1,1,1,0,11
83,109,0,4,0,0,35,1,4,0,0,25,-10,1,5,-22,10,-2,-6,15,1,3,2,0,-2,1,-3,2,2,0,10
83,110,0,4,0,0,35,1,4,0,0,28,-7,-1,10,-12,-5,3,-6,10,0,3,1,1,4,0,NA,1,1,0,7
83,111,0,4,0,0,35,1,4,0,0,27,-8,1,10,-12,0,8,-1,-5,0,-1,-1,0,-1,-2,0,2,1,0,8
83,94,0,4,0,0,35,1,4,0,0,28,-7,1,10,-12,0,-2,-1,5,1,3,1,0,1,-2,-3,1,2,0,7
83,95,0,4,0,0,35,1,4,0,0,26,-9,-1,8,-14,-2,7,2,-1,1,2,1,0,-1,-1,-3,0,1,0,9
83,96,0,4,0,1,35,1,4,0,1,26,-9,0,0,-12,0,10,-5,7,0,3,-1,-1,1,-1,NA,2,4,0,9
83,97,0,4,0,0,35,1,4,0,0,29,-6,-1,40,-25,0,11,-11,-15,1,-1,0,0,-1,1,-2,1,NA,0,6
83,98,0,4,0,0,35,1,4,0,0,39,4,-1,30,-12,-5,8,-11,-10,1,5,4,3,NA,NA,NA,5,1,0,-4
83,99,0,4,1,0,35,1,4,1,0,28,-7,-1,20,-2,0,-2,-1,-15,0,-2,0,0,0,1,2,2,5,0,7
84,100,0,4,0,0,32,1,4,0,0,30,-2,3,-10,-5,-5,10,5,5,0,3,3,2,4,0,0,3,2,0,2
84,101,0,4,0,0,32,1,4,0,0,22,-10,1,10,-22,-20,7,10,15,1,5,2,1,5,NA,1,4,0,0,10
84,102,0,4,0,0,32,1,4,0,0,32,0,-1,0,-20,0,15,10,-5,1,5,3,1,2,-2,1,3,5,0,0
84,103,0,4,0,0,32,1,4,0,0,26,-6,-1,10,-25,-10,5,10,10,0,2,2,4,3,3,2,3,-1,0,6
84,104,0,4,0,0,32,1,4,0,0,27,-5,-1,-10,-15,-5,10,20,0,0,0,4,1,1,1,3,2,4,0,5
84,105,0,4,1,0,32,1,4,1,0,25,-7,-2,0,-15,-10,15,0,0,0,2,4,2,0,0,4,-1,-1,0,7
84,106,0,4,0,1,32,1,4,0,1,22,-10,0,-20,-10,5,5,5,15,1,6,4,2,2,3,3,5,2,0,10
84,107,0,4,0,0,32,1,4,0,0,21,-11,-1,-11,-6,-9,18,5,3,0,3,-1,0.5,1.5,2,-2,-2,-4,0,11
84,108,0,4,1,0,32,1,4,1,0,24,-8,-1,-20,-10,5,15,0,10,0,3,8,1,1,1,-1,0,-2,0,8
84,109,0,4,0,0,32,1,4,0,0,25,-7,1,-15,-20,0,5,5,25,1,2,5,-1,2,1,2,2,5,0,7
84,110,0,4,0,0,32,1,4,0,0,28,-4,-1,-10,-10,-15,10,5,20,0,4,2,2,2,-1,NA,4,2,0,4
84,111,0,4,0,0,32,1,4,0,0,27,-5,1,-10,-10,-10,15,10,5,0,-1,1,1,1,0,-1,1,1,0,5
84,94,0,4,0,0,32,1,4,0,0,28,-4,1,-10,-10,-10,5,10,15,0,5,2,6,-4,6,2,5,2,0,4
84,95,0,4,0,0,32,1,4,0,0,26,-6,-1,-12,-12,-12,14,13,9,0,0,-1,-1,1,1,0,-1,-2,0,6
84,96,0,4,0,1,32,1,4,0,1,26,-6,0,-20,-10,-10,17,6,17,1,2,-1,0,2,2,3,2,3,0,6
84,97,0,4,0,0,32,1,4,0,0,29,-3,-1,20,-23,-10,18,0,-5,1,3,1,0,3,-1,3,3,2,0,3
84,98,0,4,0,0,32,1,4,0,0,39,7,-1,10,-10,-15,15,0,0,1,5,2,5,NA,NA,NA,6,-2,0,-7
84,99,0,4,0,0,32,1,4,0,0,28,-4,-1,0,0,-10,5,10,-5,-1,-3,1,1,0,2,0,0,2,0,4
85,100,0,4,0,0,30,1,4,0,0,30,0,4,0,0,10,0,-10,0,0,2,1,1,4,-1,6,1,2,0,0
85,101,0,4,0,0,30,1,4,0,0,22,-8,2,20,-17,-5,-3,-5,10,1,3,0,-2,4,NA,4,4,2,0,8
85,102,0,4,0,1,30,1,4,0,1,32,2,0,10,-15,15,5,-5,-10,0,0,-2,-1,-4,2,0,-1,1,0,-2
85,103,0,4,0,1,30,1,4,0,1,26,-4,0,20,-20,5,-5,-5,5,0,-2,0,1,2,1,4,1,-1,0,4
85,104,0,4,0,1,30,1,4,0,1,27,-3,0,0,-10,10,0,5,-5,-1,-1,1,-2,-1,-4,0,-1,-3,0,3
85,105,0,4,0,0,30,1,4,0,0,25,-5,-1,10,-10,5,5,-15,-5,1,-1,-1,0,1,0,5,0,0,0,5
85,106,0,4,0,0,30,1,4,0,0,22,-8,1,-10,-5,20,-5,-10,10,0,0,2,-1,-3,-2,NA,-2,0,0,8
85,107,0,4,1,1,30,1,4,1,1,21,-9,0,-1,-1,6,8,-10,-2,0,1,2,1,3,0,3,1,0,0,9
85,108,0,4,0,1,30,1,4,0,1,24,-6,0,-10,-5,20,5,-15,5,0,1,1,0,1,-2,2,0,-2,0,6
85,109,0,4,0,0,30,1,4,0,0,25,-5,2,-5,-15,15,-5,-10,20,1,1,2,1,3,1,2,1,-1,0,5
85,110,0,4,0,1,30,1,4,0,1,28,-2,0,0,-5,0,0,-10,15,1,1,3,3,1,3,NA,1,-1,0,2
85,111,0,4,0,0,30,1,4,0,0,27,-3,2,0,-5,5,5,-5,0,0,-3,4,1,4,1,5,3,-3,0,3
85,94,0,4,0,0,30,1,4,0,0,28,-2,2,0,-5,5,-5,-5,10,0,3,6,3,6,-3,4,4,2,0,2
85,95,0,4,0,1,30,1,4,0,1,26,-4,0,-2,-7,3,4,-2,4,0,0,1,-1,1,-1,4,1,-2,0,4
85,96,0,4,0,0,30,1,4,0,0,26,-4,1,-10,-5,5,7,-9,12,1,2,2,1,1,NA,NA,5,3,0,4
85,97,0,4,0,1,30,1,4,0,1,29,-1,0,30,-18,5,8,-15,-10,-1,-1,-2,-1,-2,2,0,-2,0,0,1
85,98,0,4,0,1,30,1,4,0,1,39,9,0,20,-5,0,5,-15,-5,1,2,2,2,NA,NA,NA,7,0,0,-9
85,99,0,4,0,1,30,1,4,0,1,28,-2,0,10,5,5,-5,-5,-10,-1,-3,0,2,-1,-2,4,-1,0,0,2
86,100,0,4,1,0,22,1,4,1,0,30,8,4,5,5,5,-5,0,-10,0,1,4,3,4,2,3,2,-2,0,-8
86,101,0,4,0,0,22,1,4,0,0,22,0,2,25,-12,-10,-8,5,0,1,3,1,1,4,NA,2,3,0,0,0
86,102,0,4,0,1,22,1,4,0,1,32,10,0,15,-10,10,0,5,-20,1,1,0,2,3,3,1,1,3,0,-10
86,103,0,4,0,1,22,1,4,0,1,26,4,0,25,-15,0,-10,5,-5,0,-1,1,1,2,2,3,2,1,0,-4
86,104,0,4,1,1,22,1,4,1,1,27,5,0,5,-5,5,-5,15,-15,0,-2,-1,0,0,2,-1,-1,2,0,-5
86,105,0,4,1,0,22,1,4,1,0,25,3,-1,15,-5,0,0,-5,-15,0,1,0,0,0,-1,0,0,-1,0,-3
86,106,0,4,0,0,22,1,4,0,0,22,0,1,-5,0,15,-10,0,0,-1,3,-1,0,1,2,-5,0,-1,0,0
86,107,0,4,1,1,22,1,4,1,1,21,-1,0,4,4,1,3,0,-12,0,-2,1,1,1,2,0,3,6,0,1
86,108,0,4,1,1,22,1,4,1,1,24,2,0,-5,0,15,0,-5,-5,0,-2,-2,2,0,-3,0,-1,-2,0,-2
86,109,0,4,1,0,22,1,4,1,0,25,3,2,0,-10,10,-10,0,10,0,1,3,1,1,2,1,0,0,0,-3
86,110,0,4,1,1,22,1,4,1,1,28,6,0,5,0,-5,-5,0,5,0,-1,1,2,1,0,0,0,0,0,-6
86,111,0,4,0,0,22,1,4,0,0,27,5,2,5,0,0,0,5,-10,0,1,1,2,-1,2,NA,-1,-2,0,-5
86,94,0,4,0,0,22,1,4,0,0,28,6,2,5,0,0,-10,5,0,1,1,1,0,-1,1,NA,-1,2,0,-6
86,95,0,4,0,1,22,1,4,0,1,26,4,0,3,-2,-2,-1,8,-6,1,2,0,2,2,-1,3,3,2,0,-4
86,96,0,4,0,0,22,1,4,0,0,26,4,1,-5,0,0,2,1,2,1,2,1,2,4,NA,NA,4,2,0,-4
86,97,0,4,1,1,22,1,4,1,1,29,7,0,35,-13,0,3,-5,-20,0,1,1,1,1,1,1,0,2,0,-7
86,98,0,4,0,1,22,1,4,0,1,39,17,0,25,0,-5,0,-5,-15,1,3,2,3,5,NA,5,4,-1,0,-17
86,99,0,4,0,1,22,1,4,0,1,28,6,0,15,10,0,-10,5,-20,-1,-2,2,1,-1,3,0,0,3,0,-6
87,100,0,4,0,0,23,1,4,0,0,30,7,4,5,10,5,0,-10,-10,1,3,-2,-1,3,-3,-1,2,0,0,-7
87,101,0,4,0,0,23,1,4,0,0,22,-1,2,25,-7,-10,-3,-5,0,0,7,3,2,4,NA,NA,5,-4,0,1
87,102,0,4,0,1,23,1,4,0,1,32,9,0,15,-5,10,5,-5,-20,1,6,3,2,2,0,1,6,-3,0,-9
87,103,0,4,0,1,23,1,4,0,1,26,3,0,25,-10,0,-5,-5,-5,1,5,2,1,3,0,7,6,1,0,-3
87,104,0,4,0,1,23,1,4,0,1,27,4,0,5,0,5,0,5,-15,0,5,3,2,1,1,3,4,-1,0,-4
87,105,0,4,0,0,23,1,4,0,0,25,2,-1,15,0,0,5,-15,-15,1,7,1,0,-1,-2,1,5,-4,0,-2
87,106,0,4,0,0,23,1,4,0,0,22,-1,1,-5,5,15,-5,-10,0,0,5,-1,1,4,-3,NA,4,-4,0,1
87,107,0,4,1,1,23,1,4,1,1,21,-2,0,4,9,1,8,-10,-12,0,1,-1,1,0,1,0.5,0,0,0,2
87,108,0,4,0,1,23,1,4,0,1,24,1,0,-5,5,15,5,-15,-5,0,0,-2,-1,0,0,-2,0,-5,0,-1
87,109,0,4,0,0,23,1,4,0,0,25,2,2,0,-5,10,-5,-10,10,1,5,6,1,0,-1,4,2,1,0,-2
87,110,0,4,0,1,23,1,4,0,1,28,5,0,5,5,-5,0,-10,5,1,3,5,2,0,4,NA,2,-3,0,-5
87,111,0,4,0,0,23,1,4,0,0,27,4,2,5,5,0,5,-5,-10,0,5,2,0,-2,-2,1,3,-2,0,-4
87,94,0,4,0,0,23,1,4,0,0,28,5,2,5,5,0,-5,-5,0,0,5,4,5,6,6,4,5,3,0,-5
87,95,0,4,0,1,23,1,4,0,1,26,3,0,3,3,-2,4,-2,-6,0,4,5,4,4,4,5,5,-1,0,-3
87,96,0,4,0,0,23,1,4,0,0,26,3,1,-5,5,0,7,-9,2,0,4,0,0,2,NA,NA,6,-2,0,-3
87,97,0,4,0,1,23,1,4,0,1,29,6,0,35,-8,0,8,-15,-20,1,5,4,1,1,-1,2,4,-2,0,-6
87,98,0,4,0,1,23,1,4,0,1,39,16,0,25,5,-5,5,-15,-15,1,8,2,2,NA,NA,3,3,-1,0,-16
87,99,0,4,1,1,23,1,4,1,1,28,5,0,15,15,0,-5,-5,-20,0,0,0,1,1,-1,-3,2,1,0,-5
88,100,0,4,0,0,23,1,4,0,0,30,7,4,5,10,5,0,-15,-5,0,3,-2,-1,3,-1,-1,1,-3,0,-7
88,101,0,4,0,0,23,1,4,0,0,22,-1,2,25,-7,-10,-3,-10,5,0,5,-2,-2,4,NA,NA,4,0,0,1
88,102,0,4,0,1,23,1,4,0,1,32,9,0,15,-5,10,5,-10,-15,0,3,-5,-4,5,-3,4,3,2,0,-9
88,103,0,4,0,1,23,1,4,0,1,26,3,0,25,-10,0,-5,-10,0,0,1,-1,0,0,-3,3,3,-2,0,-3
88,104,0,4,0,1,23,1,4,0,1,27,4,0,5,0,5,0,0,-10,0,0,-3,-4,1,-2,2,0,-4,0,-4
88,105,0,4,0,0,23,1,4,0,0,25,2,-1,15,0,0,5,-20,-10,1,1,-1,-2,-2,-3,-1,-1,-1,0,-2
88,106,0,4,0,0,23,1,4,0,0,22,-1,1,-5,5,15,-5,-15,5,1,6,0,-2,6,4,2,0,1,0,1
88,107,0,4,0,1,23,1,4,0,1,21,-2,0,4,9,1,8,-15,-7,1,6,-1,-1,-1,-1,3,1,0,-1,2
88,108,0,4,0,1,23,1,4,0,1,24,1,0,-5,5,15,5,-20,0,1,0,-1,-3,3,-5,-4,0,-2,0,-1
88,109,0,4,0,0,23,1,4,0,0,25,2,2,0,-5,10,-5,-15,15,0,2,0,-3,-4,-4,-3,-4,-4,0,-2
88,110,0,4,0,1,23,1,4,0,1,28,5,0,5,5,-5,0,-15,10,0,2,-2,-2,-3,-4,-2,-1,-3,0,-5
88,111,0,4,0,0,23,1,4,0,0,27,4,2,5,5,0,5,-10,-5,0,4,-4,-3,-5,-5,-3,-5,-4,0,-4
88,94,0,4,0,0,23,1,4,0,0,28,5,2,5,5,0,-5,-10,5,0,6,4,-4,5,-4,1,3,3,0,-5
88,95,0,4,0,1,23,1,4,0,1,26,3,0,3,3,-2,4,-7,-1,1,4,-3,-3,5,-3,1,3,-2,0,-3
88,96,0,4,0,0,23,1,4,0,0,26,3,1,-5,5,0,7,-14,7,0,4,0,-2,5,NA,NA,4,0,0,-3
88,97,0,4,0,1,23,1,4,0,1,29,6,0,35,-8,0,8,-20,-15,0,0,0,-4,-2,-3,-1,-1,NA,0,-6
88,98,0,4,0,1,23,1,4,0,1,39,16,0,25,5,-5,5,-20,-10,1,7,0,0,7,NA,0,4,-4,0,-16
88,99,0,4,0,1,23,1,4,0,1,28,5,0,15,15,0,-5,-10,-15,-1,-2,-3,-5,-4,-5,0,-4,1,0,-5
89,100,0,4,0,0,27,1,4,0,0,30,3,4,-5,10,5,-5,-15,10,-1,1,-1,-2,-1,-1,-2,-2,-1,-1,-3
89,101,0,4,0,0,27,1,4,0,0,22,-5,2,15,-7,-10,-8,-10,20,0,3,0,1,0,3,-4,1,-3,0,5
89,102,0,4,0,1,27,1,4,0,1,32,5,0,5,-5,10,0,-10,0,0,-3,-3,-2,-5,-4,-3,-2,0,0,-5
89,103,0,4,0,1,27,1,4,0,1,26,-1,0,15,-10,0,-10,-10,15,1,0,-2,0,0,0,0,-1,1,0,1
89,104,0,4,1,1,27,1,4,1,1,27,0,0,-5,0,5,-5,0,5,0,-2,-2,-2,-2,-1,-1,-2,2,0,0
89,105,0,4,0,0,27,1,4,0,0,25,-2,-1,5,0,0,0,-20,5,1,1,-1,0,-1,1,0,2,0,0,2
89,106,0,4,0,0,27,1,4,0,0,22,-5,1,-15,5,15,-10,-15,20,1,0,-2,-2,-1,0,NA,-1,0,0,5
89,107,0,4,0,1,27,1,4,0,1,21,-6,0,-6,9,1,3,-15,8,0,-1,-2,-1,-4,2,-2,-1,1,0,6
89,108,0,4,0,1,27,1,4,0,1,24,-3,0,-15,5,15,0,-20,15,0,-3,-4,-1,-4,-2,-3,-3,-2,0,3
89,109,0,4,0,0,27,1,4,0,0,25,-2,2,-10,-5,10,-10,-15,30,0,0,0,-2,-2,0,-3,-3,0,0,2
89,110,0,4,0,1,27,1,4,0,1,28,1,0,-5,5,-5,-5,-15,25,0,-2,-3,-2,-5,2,0,-2,1,0,-1
89,111,0,4,0,0,27,1,4,0,0,27,0,2,-5,5,0,0,-10,10,0,0,-3,-4,-3,-1,1,-1,-2,0,0
89,94,0,4,0,0,27,1,4,0,0,28,1,2,-5,5,0,-10,-10,20,0,-1,-4,-3,0,-2,-1,-1,0,-1,-1
89,95,0,4,0,1,27,1,4,0,1,26,-1,0,-7,3,-2,-1,-7,14,0,-3,-4,-2,-3,-1,-3,-4,-4,0,1
89,96,0,4,0,0,27,1,4,0,0,26,-1,1,-15,5,0,2,-14,22,1,0,-3,-2,0,-1,NA,-1,2,0,1
89,97,0,4,0,1,27,1,4,0,1,29,2,0,25,-8,0,3,-20,0,1,1,-1,-2,-1,-2,0,5,0,0,-2
89,98,0,4,0,1,27,1,4,0,1,39,12,0,15,5,-5,0,-20,5,1,4,1,3,NA,NA,NA,4,-3,0,-12
89,99,0,4,1,1,27,1,4,1,1,28,1,0,5,15,0,-10,-10,0,0,0,-1,-1,-2,-2,-3,0,-1,-1,-1
90,100,0,4,0,0,23,1,4,0,0,30,7,2,5,4,7,-3,-5,-8,-1,3,-1,-1,-4,-3,-2,-2,0,0,-7
90,101,0,4,0,1,23,1,4,0,1,22,-1,0,25,-13,-8,-6,0,2,1,2,1,1,2,3,2,2,4,0,1
90,102,0,4,0,0,23,1,4,0,0,32,9,-2,15,-11,12,2,0,-18,0,-2,0,1,-3,-4,-3,-1,1,0,-9
90,103,0,4,0,0,23,1,4,0,0,26,3,-2,25,-16,2,-8,0,-3,0,2,-1,3,-1,1,1,1,3,0,-3
90,104,0,4,0,0,23,1,4,0,0,27,4,-2,5,-6,7,-3,10,-13,-1,0,0,0,0,0,3,2,1,0,-4
90,105,0,4,0,0,23,1,4,0,0,25,2,-3,15,-6,2,2,-10,-13,0,1,0,1,-2,-1,-1,1,-1,0,-2
90,106,0,4,0,0,23,1,4,0,0,22,-1,-1,-5,-1,17,-8,-5,2,-1,0,3,1,-5,NA,-1,1,4,0,1
90,107,0,4,0,0,23,1,4,0,0,21,-2,-2,4,3,3,5,-5,-10,-1,1,1,0,-1,-2,-4,-2,4,0,2
90,108,0,4,0,0,23,1,4,0,0,24,1,-2,-5,-1,17,2,-10,-3,-1,-1,1,1,0,1,-2,-2,2,0,-1
90,109,0,4,1,1,23,1,4,1,1,25,2,0,0,-11,12,-8,-5,12,0,1,3,1,1,2,-4,-2,3,0,-2
90,110,0,4,0,0,23,1,4,0,0,28,5,-2,5,-1,-3,-3,-5,7,0,-1,0,2,-3,NA,NA,0,6,0,-5
90,111,0,4,0,1,23,1,4,0,1,27,4,0,5,-1,2,2,0,-8,0,-3,-1,-2,-2,-1,-1,1,1,0,-4
90,94,0,4,0,1,23,1,4,0,1,28,5,0,5,-1,2,-8,0,2,0,5,1,4,3,-6,3,1,3,0,-5
90,95,0,4,0,0,23,1,4,0,0,26,3,-2,3,-3,0,1,3,-4,-1,-5,0,-2,-4,-1,0,-5,-1,0,-3
90,96,0,4,0,0,23,1,4,0,0,26,3,-1,-5,-1,2,4,-4,4,0,1,3,1,1,0,NA,0,7,0,-3
90,97,0,4,0,0,23,1,4,0,0,29,6,-2,35,-14,2,5,-10,-18,-1,-4,1,0,-3,2,0,-3,2,0,-6
90,98,0,4,0,0,23,1,4,0,0,39,16,-2,25,-1,-3,2,-10,-13,1,4,4,4,NA,6,NA,5,3,0,-16
90,99,0,4,0,0,23,1,4,0,0,28,5,-2,15,9,2,-8,0,-18,-1,-1,0,1,0,0,-4,-2,2,NA,-5
91,100,0,4,0,1,25,1,4,0,1,30,5,0,5,22,-25,-5,3,0,1,3,0,1,2,2,NA,3,3,0,-5
91,101,0,4,0,0,25,1,4,0,0,22,-3,-2,25,5,-40,-8,8,10,1,4,0,-1,3,NA,NA,4,4,0,3
91,102,0,4,0,0,25,1,4,0,0,32,7,-4,15,7,-20,0,8,-10,1,3,1,1,2,5,4,3,5,0,-7
91,103,0,4,1,0,25,1,4,1,0,26,1,-4,25,2,-30,-10,8,5,0,1,1,0,1,1,NA,1,3,0,-1
91,104,0,4,0,0,25,1,4,0,0,27,2,-4,5,12,-25,-5,18,-5,-1,1,0,0,-1,1,NA,0,3,0,-2
91,105,0,4,1,0,25,1,4,1,0,25,0,-5,15,12,-30,0,-2,-5,0,1,-2,0,-1,-3,-3,NA,2,-1,0
91,106,0,4,1,0,25,1,4,1,0,22,-3,-3,-5,17,-15,-10,3,10,0,5,3,2,3,3,NA,2,1,0,3
91,107,0,4,1,0,25,1,4,1,0,21,-4,-4,4,21,-29,3,3,-2,0,0,2,0,0,NA,NA,1,4,0,4
91,108,0,4,0,0,25,1,4,0,0,24,-1,-4,-5,17,-15,0,-2,5,1,-1,0,-1,2,2,-3,4,3,0,1
91,109,0,4,1,0,25,1,4,1,0,25,0,-2,0,7,-20,-10,3,20,0,4,3,0,-1,0,NA,0,2,0,0
91,110,0,4,1,0,25,1,4,1,0,28,3,-4,5,17,-35,-5,3,15,0,2,1,0,-1,0,NA,-1,1,0,-3
